Cluster,Subcluster,Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance
4,1,alofokemusic.net,44839.8622754491,259.07185628742513,0.3267065868263473,22.627904191616768,22.64922155688623,0.6418562874251496,2.179640718562874,0.2858682634730539,Music & Radio,5.622987366856576,Dominican Republic,South America,53.27
4,1,grandepremio.com.br,44663.422222222216,1311.0666666666666,1.8928888888888888,51.99911111111112,65.98711111111112,1.0319999999999998,4.688888888888889,0.17666666666666667,Autos,0.07431260837255388,Brazil,South America,53.27
4,1,definiciona.com,44162.457142857136,2215.38,6.406685714285718,63.15514285714284,82.62599999999993,1.488171428571429,8.977142857142857,0.3407428571428569,Education & Careers,2.4275452068367596,Mexico,South America,53.27
4,1,tvprime.com.br,44006.4414893617,8049.457446808509,13.064468085106382,43.19313829787232,68.0993617021276,1.28372340425532,46.61702127659574,0.3682978723404254,Movies & Television,3.5670052018825857,Brazil,South America,53.27
4,1,exafm.com,43365.86842105263,12380.921052631576,23.34473684210526,67.5815789473684,84.02980263157895,1.35171052631579,68.60526315789474,0.5371710526315787,Music & Radio,5.622987366856576,Mexico,South America,53.27
4,1,gruposdezap.com,42677.26470588235,660.8529411764706,1.3970588235294117,54.52794117647058,78.07441176470586,1.6726470588235298,2.0,0.3391176470588235,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,cdf.cl,42268.73469387755,8788.285714285714,19.066326530612248,86.7704081632653,97.59755102040813,1.4532653061224488,61.14285714285714,0.7499999999999999,Sports,7.629427792915531,Chile,South America,53.27
4,1,clasificadosvanguardia.com,41559.79781420765,1298.7431693989074,3.9053825136612015,78.81046448087437,94.34991803278689,1.6345901639344207,14.3224043715847,1.1605737704918029,Shopping,0.14862521674510776,Colombia,South America,53.27
4,1,emprendepyme.net,41357.6602739726,8097.8712328767115,21.12232876712329,75.85947945205486,95.58682191780815,1.6273150684931463,28.898630136986302,0.3977260273972601,B-to-B,1.5110230369085955,Colombia,South America,53.27
4,1,pantallazo.com.uy,41159.04746835443,1418.7879746835442,3.08689873417721,77.04632911392399,81.72911392405064,1.5366772151898738,13.528481012658226,0.7686392405063285,Movies & Television,3.5670052018825857,Uruguay,South America,53.27
4,1,flamengorj.com.br,40709.958620689664,16058.024137931036,29.34331034482757,74.19379310344833,92.07168965517242,1.494620689655169,111.04827586206896,0.4392413793103451,Sports,7.629427792915531,Brazil,South America,53.27
4,1,nacionalloteria.com,40686.28571428572,253.28571428571428,0.6500000000000001,90.45000000000002,77.00142857142858,1.5014285714285711,4.142857142857143,1.6871428571428573,Money & Investing,1.189001733960862,Mexico,South America,53.27
4,1,13.cl,40673.28378378379,9505.716216216217,23.31878378378378,81.37013513513513,89.05554054054052,1.4722972972972974,29.040540540540537,0.3839189189189188,Movies & Television,3.5670052018825857,Chile,South America,53.27
4,1,op9.com.br,39884.996078431366,10691.250980392157,11.745999999999999,36.183647058823524,44.112705882352934,0.7744705882352941,72.19607843137257,0.2452549019607844,Movies & Television,3.5670052018825857,Brazil,South America,53.27
4,1,benditofutbol.com,39486.43902439025,5268.243902439024,12.789024390243902,89.52560975609757,94.06439024390242,1.5787804878048781,37.73170731707317,0.7543902439024391,Sports,7.629427792915531,Ecuador,South America,53.27
4,1,laurag.tv,39429.994269340976,8391.143266475645,14.724326647564476,77.73338108882521,81.82134670487103,1.433295128939828,55.76217765042979,0.8114326647564469,Movies & Television,3.5670052018825857,Mexico,South America,53.27
4,1,expansion.mx,39275.26530612245,6361.551020408163,24.773877551020412,55.43346938775512,80.45224489795919,1.2563265306122453,17.0,0.23959183673469395,Money & Investing,1.189001733960862,Argentina,South America,53.27
4,1,maisnovela.com.br,38775.81683168317,9728.163366336634,23.26950495049505,77.04821782178219,80.88099009900994,1.3366336633663358,51.0841584158416,0.371980198019802,Movies & Television,3.5670052018825857,Brazil,South America,53.27
4,1,guiadacozinha.com.br,37719.55016181229,15858.449838187702,25.368673139158574,39.183592233009726,56.394368932038844,0.9575728155339808,114.64077669902912,0.45,Food,1.4119395590785238,Brazil,South America,53.27
4,1,escolaeducacao.com.br,37389.84,898.32,2.6076,80.04199999999999,93.9032,1.6428000000000005,1.04,0.10799999999999996,Education & Careers,2.4275452068367596,Brazil,South America,53.27
4,1,acusticafm.com.br,36364.142857142855,2032.571428571429,4.092142857142858,79.75428571428571,92.83,1.4271428571428568,24.357142857142854,0.6692857142857143,Music & Radio,5.622987366856576,Brazil,South America,53.27
4,1,gpucheck.com,36244.76988636364,4409.826704545455,10.433210227272726,64.20963068181817,88.26485795454552,1.5113352272727256,5.275568181818182,0.14204545454545453,Tech & Gaming,1.9816695566014368,Brazil,South America,53.27
4,1,nit.pt,35390.28571428572,606.1428571428571,1.62,87.99142857142857,98.82142857142857,1.5642857142857145,3.4285714285714284,0.8542857142857142,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,psicoactiva.com,35376.31420765027,8762.46174863388,19.828688524590174,79.09204918032782,92.00674863387978,1.567404371584696,20.150273224043715,0.31461748633879777,Education & Careers,2.4275452068367596,Mexico,South America,53.27
4,1,soccerway.com,33357.863849765265,1809.112676056338,6.549718309859159,55.56535211267604,77.46835680751175,1.427089201877933,1.2816901408450705,0.049295774647887314,Sports,7.629427792915531,Mexico,South America,53.27
4,1,financasmoney.com,32973.295454545456,86.25,0.1684090909090909,43.92659090909091,48.70636363636363,0.9461363636363636,0.1590909090909091,0.2270454545454545,Money & Investing,1.189001733960862,Brazil,South America,53.27
4,1,lapelotona.com,32955.514285714286,4982.342857142857,16.383142857142857,83.23114285714284,85.36514285714286,1.5194285714285718,19.65714285714286,0.4902857142857142,Sports,7.629427792915531,Colombia,South America,53.27
4,1,todo-mail.com,32902.53825136612,7632.967213114754,22.90961748633881,82.71251366120224,93.4000546448087,1.6265846994535509,77.80054644808743,0.9830327868852456,B-to-B,1.5110230369085955,Peru,South America,53.27
4,1,culturainquieta.com,32803.47826086957,2967.415458937198,9.117439613526571,86.40487922705319,95.29193236714977,1.6115942028985508,26.21256038647343,0.9612560386473432,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,americatv.com.ar,32635.3162055336,1877.0750988142288,10.120434782608696,85.53948616600799,94.34683794466405,1.7416205533596842,11.731225296442688,0.6350592885375494,Movies & Television,3.5670052018825857,Uruguay,South America,53.27
4,1,metro951.com,32610.309352517987,174.46762589928053,1.0704316546762591,35.2668345323741,43.55964028776979,0.8557553956834533,0.9496402877697842,0.2005755395683453,B-to-B,1.5110230369085955,Argentina,South America,53.27
4,1,antena2.com.co,32581.98421052632,6662.063157894738,14.927894736842106,44.22415789473683,54.85542105263156,0.9452631578947372,30.48947368421053,0.2511578947368422,Music & Radio,5.622987366856576,Colombia,South America,53.27
4,1,bioguia.com,32257.668831168834,7564.071428571428,23.628961038961048,86.72123376623371,96.43051948051951,1.7006493506493503,44.616883116883116,0.5986363636363639,Health & Wellness,2.0807530344315084,Argentina,South America,53.27
4,1,famazine.com,31222.227848101265,2814.23417721519,4.921392405063293,26.857468354430374,44.88386075949364,0.8300632911392404,34.056962025316466,0.4682278481012658,Music & Radio,5.622987366856576,El Salvador,South America,53.27
4,1,caracoltv.com,30919.982857142862,101.76,6.016114285714285,8.277885714285716,22.76102857142857,0.5256000000000001,1.16,0.11605714285714284,Movies & Television,3.5670052018825857,Colombia,South America,53.27
4,1,ovaciondigital.com.uy,30319.33333333333,1565.4590163934427,5.109371584699456,79.7699453551912,87.25352459016389,1.5783060109289582,7.185792349726776,0.4150819672131149,Sports,7.629427792915531,Argentina,South America,53.27
4,1,parati.com.ar,30285.068965517246,2704.2413793103447,8.380172413793103,75.19310344827585,77.83603448275862,1.2572413793103454,19.27586206896552,0.539655172413793,Shopping,0.14862521674510776,Argentina,South America,53.27
4,1,elembarazo.net,30212.77808219178,6102.213698630137,18.748575342465745,83.06619178082192,94.36383561643831,1.6602739726027356,44.47945205479452,0.7811232876712335,Family & Parenting,0.5697299975229131,Mexico,South America,53.27
4,1,pingit.im,29681.303030303032,3050.0,9.695151515151517,84.88272727272728,90.44696969696972,1.829090909090909,4.757575757575758,0.1754545454545455,Money & Investing,1.189001733960862,Venezuela,South America,53.27
4,1,revistapazes.com,29206.22950819672,2936.049180327869,15.63196721311475,91.95442622950821,97.12016393442623,1.3783606557377044,20.868852459016395,0.4909836065573772,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,futbolecuador.com,28772.07458563536,4341.151933701657,17.652541436464087,81.80734806629829,94.71370165745856,1.7302486187845274,31.07458563535912,0.7415469613259664,Sports,7.629427792915531,Ecuador,South America,53.27
4,1,mientrastantoenmexico.mx,28687.54945054945,1760.0137362637365,6.68549450549451,77.83879120879125,88.03071428571434,1.4772527472527457,14.197802197802195,0.7609890109890107,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,ruta0.com,28379.101214574897,728.6720647773279,1.0046963562753035,33.170161943319826,35.82870445344129,0.6388259109311739,9.194331983805668,0.4277732793522269,Travel,0.1238543472875898,Argentina,South America,53.27
4,1,pensarcontemporaneo.com,28327.22950819672,4431.278688524591,14.252950819672131,90.44032786885245,97.91934426229506,1.5050819672131153,21.70491803278689,0.5347540983606557,Community & Culture,6.613822145157296,Brazil,South America,53.27
4,1,etapainfantil.com,28230.361516034984,10807.524781341108,25.17976676384838,52.53775510204081,69.23965014577257,1.1487463556851325,49.33236151603497,0.2674927113702624,Family & Parenting,0.5697299975229131,Guatemala,South America,53.27
4,1,resultadobaloto.com,27992.285714285717,585.8571428571429,2.1385714285714283,93.66,75.27285714285712,1.5742857142857145,5.285714285714286,0.8728571428571429,Money & Investing,1.189001733960862,Colombia,South America,53.27
4,1,lared.cl,27862.32240437158,3935.773224043716,13.9210655737705,80.14669398907101,98.26032786885249,1.5752185792349676,23.797814207650276,0.7003825136612024,Movies & Television,3.5670052018825857,Chile,South America,53.27
4,1,naoentreaki.com.br,27859.970588235294,637.0882352941177,2.4869117647058814,78.09,96.88808823529413,2.2204411764705894,1.9411764705882355,0.3420588235294118,Leisure,0.4706465196928412,Brazil,South America,53.27
