Cluster,Subcluster,Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Country,Geographical zone
1,1,inforuss.info,85713.18181818182,65.72727272727273,0.07181818181818182,96.25909090909092,99.46545454545452,1.6218181818181818,0.4545454545454545,0.5945454545454546,News & Portals,Russia,East Europe
1,1,newindianexpress.com,80994.85714285714,3041.950738916257,8.946206896551725,77.17743842364533,88.99640394088672,1.5719211822660093,10.36945812807882,0.2913300492610837,News & Portals,United Kingdom,West Europe
1,1,eldigitalcastillalamancha.es,80706.23107569721,20194.577689243037,20.633067729083653,82.53107569721116,89.73067729083665,1.6381274900398397,151.54183266932267,0.6111155378486055,News & Portals,Spain,West Europe
1,1,stirilekanald.ro,80331.75,4633.25,6.0566666666666675,89.74833333333332,89.36916666666669,1.6133333333333335,22.16666666666667,0.4841666666666666,News & Portals,Romania,East Europe
1,1,etnet.com.hk,79272.17213114754,13759.650273224042,18.52882513661203,70.69628415300545,95.39557377049186,1.7124043715846968,23.527322404371585,0.2026502732240437,News & Portals,Hong Kong,Asia
1,1,vetogate.com,78177.04907975461,114.6319018404908,0.1116564417177914,53.915766871165644,55.781717791411076,1.119325153374233,0.6625766871165644,0.2892638036809816,News & Portals,Egypt,Africa
1,1,fanipogody.pl,73040.83706070288,4960.252396166135,6.728753993610223,82.77226837060704,93.5564217252396,1.4428115015974428,54.16932907348243,1.0479552715654954,News & Portals,Poland,East Europe
1,1,tvguide.co.uk,72791.05925925926,4412.103703703704,3.6342222222222222,23.99600000000001,34.69251851851851,0.6082962962962962,7.4,0.043629629629629615,News & Portals,United Kingdom,West Europe
1,1,sydneytoday.com,72392.12195121951,2533.609756097561,2.976036585365853,68.465243902439,81.17756097560977,1.4336585365853671,9.304878048780488,0.2818292682926829,News & Portals,Australia,Australia
1,1,nst.com.my,71651.49315068492,9517.342465753423,11.370273972602739,82.80232876712327,95.42397260273971,1.5530136986301373,78.93150684931506,1.1073972602739726,News & Portals,Malaysia,Asia
1,1,tunoticiapr.com,71316.259375,10466.15,8.293906250000003,53.10971874999999,61.319375,1.0940937500000003,111.365625,0.9563437499999996,News & Portals,United States,North America
1,1,israelhayom.co.il,70605.45744680849,16711.031914893618,23.902446808510646,72.0023404255319,98.24148936170212,1.8925531914893627,55.755319148936174,0.34882978723404245,News & Portals,Israel,Asia
1,1,laprensa.hn,70004.23762376237,4252.696369636964,6.372046204620465,78.5344224422442,88.54712871287128,1.6418151815181492,26.122112211221122,0.5574917491749174,News & Portals,Spain,West Europe
1,1,sobesednik.ru,67185.0,42.5,0.0625,98.8175,99.5625,1.55,0.0,0.0,News & Portals,Russia,East Europe
1,1,viva.co.id,67101.28378378379,2369.006756756757,8.336148648648653,44.550878378378364,53.606689189189204,0.8524999999999997,15.878378378378384,0.23013513513513514,News & Portals,Singapore,Asia
1,1,defence-line.org,66660.40163934426,1374.6311475409836,2.163825136612022,82.9726229508197,96.13508196721314,1.7075956284152998,8.978142076502731,0.6798087431693991,News & Portals,Ukraine,East Europe
1,1,tutiempo.net,66525.63529411763,3587.3764705882354,5.455294117647059,80.39011764705883,91.45082352941179,1.6284705882352943,9.576470588235292,0.2810588235294117,News & Portals,Spain,West Europe
1,1,prothomalo.com,64837.42274052477,10042.63556851312,8.123090379008746,39.28577259475221,48.78504373177845,0.8520699708454813,21.034985422740526,0.10845481049562686,News & Portals,Bangladesh,Asia
1,1,dkn.tv,59531.554455445534,2098.188118811881,1.046039603960396,52.29564356435643,59.926435643564346,0.998118811881188,13.495049504950495,0.5858415841584159,News & Portals,Vietnam,Asia
1,1,rioja2.com,59029.21857923497,9676.204918032789,18.361147540983623,89.71989071038256,97.80079234972678,1.6910655737704858,66.71311475409836,0.7110655737704918,News & Portals,Spain,West Europe
1,1,journalistenwatch.com,58545.705128205125,140.83333333333334,0.6128205128205128,35.09974358974357,39.527307692307694,0.6693589743589745,1.1923076923076923,0.27602564102564103,News & Portals,Germany,West Europe
1,1,mission-tw.com,55838.066298342535,6009.906077348066,17.28110497237569,89.06508287292816,99.40756906077348,1.7233149171270719,31.12154696132597,0.6048618784530387,News & Portals,Taiwan,Asia
1,1,thanhnien.vn,55595.33333333334,6184.152777777777,12.443564814814813,75.2022222222222,87.60023148148147,1.6396759259259257,5.166666666666667,0.08902777777777772,News & Portals,Vietnam,Asia
1,1,metromode.se,54919.043715846994,12814.644808743169,24.884890710382514,79.24734972677592,95.89237704918035,1.5952185792349691,76.78688524590164,0.6586612021857928,News & Portals,Sweden,West Europe
1,1,bdnews24.com,52639.21686746989,3375.574297188755,3.3103212851405632,37.647108433734935,49.47562248995984,0.8621686746987951,16.42570281124498,0.21791164658634526,News & Portals,Kuwait,Arabia
1,1,newtimes.co.rw,52456.0,1169.0,3.0900000000000003,67.66499999999999,62.11,0.845,11.5,0.65,News & Portals,Rwanda,Africa
1,1,anderlecht-online.be,50767.54098360656,5331.401639344263,10.69655737704918,80.55316939890709,98.71218579234969,1.6294535519125632,32.72950819672131,0.6938797814207647,News & Portals,Belgium,West Europe
1,1,lavozdelsur.es,50611.84615384616,2814.615384615385,5.346538461538462,86.46846153846151,88.57807692307692,1.4739743589743592,15.205128205128204,0.4444871794871795,News & Portals,Spain,West Europe
1,1,twasul.info,50422.18956043956,756.7774725274727,1.5821703296703262,87.57043956043951,87.92475274725273,1.5865659340659315,4.6098901098901095,0.6771153846153848,News & Portals,Saudi Arabia,Arabia
